"species","site","presence_absence","abundance"
"Lobelia_dortmanna","NX38",1,1
"Lobelia_dortmanna","NX47",1,3
"Lobelia_dortmanna","NX48",1,4
"Lobelia_dortmanna","NX49",1,3
"Lobelia_dortmanna","NX56",1,1
"Lobelia_dortmanna","NX58",1,2
"Lobelia_dortmanna","NX65",1,1
"Lobelia_dortmanna","NX66",1,9
"Lobelia_dortmanna","NX67",1,4
"Lobelia_dortmanna","NX78",1,3
"Lobelia_dortmanna","NX96",1,2
"Lobelia_dortmanna","NX97",1,2
"Lobelia_dortmanna","NY01",1,3
"Lobelia_dortmanna","NY10",1,12
"Lobelia_dortmanna","NY11",1,16
"Lobelia_dortmanna","NY12",1,5
"Lobelia_dortmanna","NY20",1,7
"Lobelia_dortmanna","NY21",1,8
"Lobelia_dortmanna","NY22",1,5
"Lobelia_dortmanna","NY23",1,1
"Lobelia_dortmanna","NY30",1,14
"Lobelia_dortmanna","NY31",1,3
"Lobelia_dortmanna","NY32",1,2
"Lobelia_dortmanna","NY33",1,1
"Lobelia_dortmanna","NY40",1,2
"Lobelia_dortmanna","NY41",1,4
"Lobelia_dortmanna","Q60",1,1
"Lobelia_dortmanna","S50",1,1
"Lobelia_dortmanna","SD19",1,3
"Lobelia_dortmanna","SD28",1,2
"Lobelia_dortmanna","SD29",1,4
"Lobelia_dortmanna","SD38",1,2
"Lobelia_dortmanna","SD39",1,14
"Lobelia_dortmanna","SD49",1,1
"Lobelia_dortmanna","SH55",1,11
"Lobelia_dortmanna","SH64",1,6
"Lobelia_dortmanna","SH65",1,9
"Lobelia_dortmanna","SH66",1,4
"Lobelia_dortmanna","SH74",1,1
"Lobelia_dortmanna","SH75",1,5
"Lobelia_dortmanna","SH85",1,1
"Lobelia_dortmanna","SH90",1,1
"Lobelia_dortmanna","SH91",1,2
"Lobelia_dortmanna","SJ00",1,1
"Lobelia_dortmanna","SN66",1,3
"Lobelia_dortmanna","SN76",1,4
"Lobelia_dortmanna","SN78",1,3
"Lobelia_dortmanna","SN79",1,4
"Lobelia_dortmanna","SN86",1,3
"Lobelia_dortmanna","SN87",1,1
"Lobelia_dortmanna","SN90",1,1
"Lobelia_dortmanna","SN98",1,2
"Lobelia_dortmanna","V77",1,6
"Lobelia_dortmanna","V79",1,4
"Lobelia_dortmanna","V88",1,7
"Lobelia_dortmanna","V98",1,12
"Lobelia_dortmanna","W08",1,3
"Lolium_perenne","C60",1,6
"Lolium_perenne","C63",1,11
"Lolium_perenne","C73",1,9
"Lolium_perenne","C84",1,3
"Lolium_perenne","C90",1,4
"Lolium_perenne","C91",1,9
"Lolium_perenne","C93",1,7
"Lolium_perenne","C94",1,8
"Lolium_perenne","D00",1,10
"Lolium_perenne","D01",1,8
"Lolium_perenne","D03",1,7
"Lolium_perenne","D04",1,10
"Lolium_perenne","D10",1,9
"Lolium_perenne","D13",1,10
"Lolium_perenne","D14",1,8
"Lolium_perenne","D15",1,2
"Lolium_perenne","D20",1,6
"Lolium_perenne","D21",1,8
"Lolium_perenne","D22",1,12
"Lolium_perenne","D23",1,9
"Lolium_perenne","D24",1,2
"Lolium_perenne","D30",1,10
"Lolium_perenne","D31",1,6
"Lolium_perenne","D40",1,5
"Lolium_perenne","F60",1,5
"Lolium_perenne","G94",1,14
"Lolium_perenne","G95",1,23
"Lolium_perenne","H03",1,14
"Lolium_perenne","H04",1,16
"Lolium_perenne","H05",1,15
"Lolium_perenne","H13",1,20
"Lolium_perenne","H14",1,21
"Lolium_perenne","H15",1,18
"Lolium_perenne","H16",1,20
"Lolium_perenne","H23",1,18
"Lolium_perenne","H24",1,19
"Lolium_perenne","H28",1,10
"Lolium_perenne","H32",1,22
"Lolium_perenne","H33",1,15
"Lolium_perenne","H41",1,7
"Lolium_perenne","H42",1,18
"Lolium_perenne","H44",1,18
"Lolium_perenne","H58",1,6
"Lolium_perenne","H79",1,4
"Lolium_perenne","H84",1,16
"Lolium_perenne","H87",1,2
"Lolium_perenne","H94",1,15
"Lolium_perenne","H95",1,10
"Lolium_perenne","H96",1,12
"Lolium_perenne","H97",1,7
"Lolium_perenne","H98",1,9
"Lolium_perenne","H99",1,8
"Lolium_perenne","HP50",1,10
"Lolium_perenne","HP51",1,1
"Lolium_perenne","HU27",1,5
"Lolium_perenne","HU31",1,6
"Lolium_perenne","HU34",1,4
"Lolium_perenne","HU37",1,7
"Lolium_perenne","HU47",1,4
"Lolium_perenne","HY20",1,11
"Lolium_perenne","HY31",1,17
"Lolium_perenne","HY32",1,16
"Lolium_perenne","HY42",1,13
"Lolium_perenne","HY50",1,17
"Lolium_perenne","HY62",1,10
"Lolium_perenne","HY64",1,8
"Lolium_perenne","J00",1,3
"Lolium_perenne","J03",1,17
"Lolium_perenne","J04",1,16
"Lolium_perenne","J05",1,16
"Lolium_perenne","J06",1,15
"Lolium_perenne","J07",1,4
"Lolium_perenne","J08",1,10
"Lolium_perenne","J09",1,7
"Lolium_perenne","J14",1,17
"Lolium_perenne","J16",1,10
"Lolium_perenne","J17",1,13
"Lolium_perenne","J18",1,13
"Lolium_perenne","J19",1,9
"Lolium_perenne","J21",1,13
"Lolium_perenne","J23",1,7
"Lolium_perenne","J25",1,12
"Lolium_perenne","J26",1,17
"Lolium_perenne","J27",1,16
"Lolium_perenne","J29",1,11
"Lolium_perenne","J32",1,10
"Lolium_perenne","J35",1,13
"Lolium_perenne","J36",1,17
"Lolium_perenne","J37",1,25
"Lolium_perenne","J38",1,13
"Lolium_perenne","J44",1,13
"Lolium_perenne","J45",1,16
"Lolium_perenne","J46",1,12
"Lolium_perenne","J47",1,18
"Lolium_perenne","J48",1,12
"Lolium_perenne","J49",1,15
"Lolium_perenne","J53",1,13
"Lolium_perenne","J54",1,19
"Lolium_perenne","J55",1,21
"Lolium_perenne","J56",1,12
"Lolium_perenne","J57",1,19
"Lolium_perenne","J58",1,9
"Lolium_perenne","J64",1,7
"Lolium_perenne","J65",1,13
"Lolium_perenne","J66",1,11
"Lolium_perenne","M10",1,15
"Lolium_perenne","M14",1,8
"Lolium_perenne","M17",1,10
"Lolium_perenne","M20",1,16
"Lolium_perenne","M26",1,10
"Lolium_perenne","M27",1,5
"Lolium_perenne","M40",1,12
"Lolium_perenne","M42",1,7
"Lolium_perenne","M52",1,6
"Lolium_perenne","M63",1,7
"Lolium_perenne","M91",1,7
"Lolium_perenne","M95",1,6
"Lolium_perenne","N05",1,8
"Lolium_perenne","N26",1,12
"Lolium_perenne","N32",1,13
"Lolium_perenne","N36",1,6
"Lolium_perenne","N43",1,4
"Lolium_perenne","N48",1,7
"Lolium_perenne","N63",1,7
"Lolium_perenne","N64",1,2
"Lolium_perenne","N71",1,5
"Lolium_perenne","N72",1,6
"Lolium_perenne","N73",1,1
"Lolium_perenne","N74",1,4
"Lolium_perenne","N82",1,6
"Lolium_perenne","N83",1,5
"Lolium_perenne","N84",1,2
"Lolium_perenne","N91",1,5
"Lolium_perenne","N93",1,7
"Lolium_perenne","NB03",1,10
"Lolium_perenne","NB14",1,3
"Lolium_perenne","NB24",1,6
"Lolium_perenne","NB31",1,2
"Lolium_perenne","NB56",1,10
"Lolium_perenne","NB90",1,2
"Lolium_perenne","NC13",1,10
"Lolium_perenne","NC20",1,3
"Lolium_perenne","NC21",1,11
"Lolium_perenne","NC22",1,8
"Lolium_perenne","NC25",1,9
"Lolium_perenne","NC27",1,3
"Lolium_perenne","NC30",1,7
"Lolium_perenne","NC33",1,2
"Lolium_perenne","NC36",1,6
"Lolium_perenne","NC40",1,5
"Lolium_perenne","NC44",1,1
"Lolium_perenne","NC45",1,7
"Lolium_perenne","NC53",1,4
"Lolium_perenne","NC56",1,4
"Lolium_perenne","NC60",1,2
"Lolium_perenne","NC70",1,5
"Lolium_perenne","NC94",1,1
"Lolium_perenne","ND01",1,3
"Lolium_perenne","ND02",1,4
"Lolium_perenne","ND03",1,2
"Lolium_perenne","ND04",1,2
"Lolium_perenne","ND05",1,2
"Lolium_perenne","ND06",1,8
"Lolium_perenne","ND07",1,2
"Lolium_perenne","ND12",1,9
"Lolium_perenne","ND13",1,10
"Lolium_perenne","ND14",1,3
"Lolium_perenne","ND15",1,4
"Lolium_perenne","ND16",1,9
"Lolium_perenne","ND17",1,2
"Lolium_perenne","ND23",1,9
"Lolium_perenne","ND24",1,5
"Lolium_perenne","ND25",1,5
"Lolium_perenne","ND26",1,7
"Lolium_perenne","ND27",1,3
"Lolium_perenne","ND34",1,9
"Lolium_perenne","ND35",1,9
"Lolium_perenne","ND36",1,5
"Lolium_perenne","ND37",1,7
"Lolium_perenne","ND39",1,12
"Lolium_perenne","ND47",1,1
"Lolium_perenne","NF60",1,9
"Lolium_perenne","NF70",1,10
"Lolium_perenne","NF71",1,16
"Lolium_perenne","NF72",1,15
"Lolium_perenne","NF73",1,9
"Lolium_perenne","NF74",1,6
"Lolium_perenne","NF75",1,7
"Lolium_perenne","NF76",1,13
"Lolium_perenne","NF77",1,10
"Lolium_perenne","NF83",1,2
"Lolium_perenne","NF84",1,6
"Lolium_perenne","NF85",1,12
"Lolium_perenne","NF87",1,17
"Lolium_perenne","NF97",1,5
"Lolium_perenne","NF98",1,10
"Lolium_perenne","NF99",1,3
"Lolium_perenne","NG08",1,7
"Lolium_perenne","NG09",1,7
"Lolium_perenne","NG19",1,11
"Lolium_perenne","NG20",1,3
"Lolium_perenne","NG25",1,15
"Lolium_perenne","NG33",1,17
"Lolium_perenne","NG35",1,10
"Lolium_perenne","NG36",1,7
"Lolium_perenne","NG43",1,4
"Lolium_perenne","NG44",1,13
"Lolium_perenne","NG46",1,7
"Lolium_perenne","NG50",1,3
"Lolium_perenne","NG51",1,9
"Lolium_perenne","NG52",1,9
"Lolium_perenne","NG60",1,7
"Lolium_perenne","NG61",1,9
"Lolium_perenne","NG71",1,1
"Lolium_perenne","NG80",1,2
"Lolium_perenne","NG81",1,6
"Lolium_perenne","NG90",1,4
"Lolium_perenne","NH00",1,2
"Lolium_perenne","NH10",1,4
"Lolium_perenne","NH11",1,3
"Lolium_perenne","NH12",1,2
"Lolium_perenne","NH13",1,2
"Lolium_perenne","NH17",1,1
"Lolium_perenne","NH20",1,4
"Lolium_perenne","NH21",1,3
"Lolium_perenne","NH22",1,1
"Lolium_perenne","NH23",1,1
"Lolium_perenne","NH26",1,1
"Lolium_perenne","NH32",1,1
"Lolium_perenne","NH33",1,2
"Lolium_perenne","NH34",1,2
"Lolium_perenne","NH40",1,2
"Lolium_perenne","NH41",1,5
"Lolium_perenne","NH42",1,7
"Lolium_perenne","NH43",1,5
"Lolium_perenne","NH44",1,3
"Lolium_perenne","NH51",1,1
"Lolium_perenne","NH52",1,7
"Lolium_perenne","NH53",1,6
"Lolium_perenne","NH54",1,12
"Lolium_perenne","NH59",1,10
"Lolium_perenne","NH62",1,5
"Lolium_perenne","NH63",1,9
"Lolium_perenne","NH64",1,17
"Lolium_perenne","NH65",1,16
"Lolium_perenne","NH66",1,17
"Lolium_perenne","NH67",1,11
"Lolium_perenne","NH69",1,6
"Lolium_perenne","NH70",1,5
"Lolium_perenne","NH71",1,3
"Lolium_perenne","NH72",1,1
"Lolium_perenne","NH73",1,2
"Lolium_perenne","NH74",1,7
"Lolium_perenne","NH75",1,13
"Lolium_perenne","NH79",1,9
"Lolium_perenne","NH80",1,6
"Lolium_perenne","NH83",1,2
"Lolium_perenne","NH85",1,9
"Lolium_perenne","NH87",1,17
"Lolium_perenne","NH88",1,10
"Lolium_perenne","NH91",1,11
"Lolium_perenne","NH92",1,15
"Lolium_perenne","NJ00",1,1
"Lolium_perenne","NJ11",1,5
"Lolium_perenne","NJ12",1,10
"Lolium_perenne","NJ13",1,13
"Lolium_perenne","NJ14",1,10
"Lolium_perenne","NJ20",1,2
"Lolium_perenne","NJ21",1,3
"Lolium_perenne","NJ23",1,2
"Lolium_perenne","NJ24",1,13
"Lolium_perenne","NJ25",1,14
"Lolium_perenne","NJ31",1,11
"Lolium_perenne","NJ33",1,4
"Lolium_perenne","NJ34",1,11
"Lolium_perenne","NJ35",1,22
"Lolium_perenne","NJ36",1,13
"Lolium_perenne","NJ43",1,6
"Lolium_perenne","NJ45",1,10
"Lolium_perenne","NJ46",1,9
"Lolium_perenne","NJ54",1,5
"Lolium_perenne","NJ55",1,13
"Lolium_perenne","NJ56",1,7
"Lolium_perenne","NJ60",1,14
"Lolium_perenne","NJ66",1,11
"Lolium_perenne","NJ72",1,18
"Lolium_perenne","NJ75",1,9
"Lolium_perenne","NJ76",1,15
"Lolium_perenne","NJ86",1,13
"Lolium_perenne","NJ91",1,15
"Lolium_perenne","NJ94",1,8
"Lolium_perenne","NK05",1,17
"Lolium_perenne","NL58",1,1
"Lolium_perenne","NL69",1,10
"Lolium_perenne","NL93",1,3
"Lolium_perenne","NM22",1,6
"Lolium_perenne","NM25",1,4
"Lolium_perenne","NM26",1,6
"Lolium_perenne","NM32",1,10
"Lolium_perenne","NM46",1,10
"Lolium_perenne","NM47",1,4
"Lolium_perenne","NM48",1,9
"Lolium_perenne","NM56",1,15
"Lolium_perenne","NM57",1,4
"Lolium_perenne","NM67",1,6
"Lolium_perenne","NM70",1,12
"Lolium_perenne","NM72",1,7
"Lolium_perenne","NM77",1,4
"Lolium_perenne","NM80",1,7
"Lolium_perenne","NM83",1,7
"Lolium_perenne","NM84",1,8
"Lolium_perenne","NM85",1,3
"Lolium_perenne","NM93",1,13
"Lolium_perenne","NM94",1,8
"Lolium_perenne","NM95",1,7
"Lolium_perenne","NM97",1,2
"Lolium_perenne","NN04",1,3
"Lolium_perenne","NN05",1,6
"Lolium_perenne","NN20",1,7
"Lolium_perenne","NN21",1,3
"Lolium_perenne","NN23",1,2
"Lolium_perenne","NN24",1,1
"Lolium_perenne","NN29",1,4
"Lolium_perenne","NN30",1,9
"Lolium_perenne","NN31",1,6
"Lolium_perenne","NN32",1,10
"Lolium_perenne","NN37",1,1
"Lolium_perenne","NN40",1,12
"Lolium_perenne","NN41",1,7
"Lolium_perenne","NN42",1,5
"Lolium_perenne","NN45",1,4
"Lolium_perenne","NN50",1,13
"Lolium_perenne","NN51",1,11
"Lolium_perenne","NN53",1,5
"Lolium_perenne","NN54",1,5
"Lolium_perenne","NN55",1,5
"Lolium_perenne","NN57",1,1
"Lolium_perenne","NN58",1,2
"Lolium_perenne","NN59",1,5
"Lolium_perenne","NN62",1,5
"Lolium_perenne","NN63",1,8
"Lolium_perenne","NN65",1,5
"Lolium_perenne","NN66",1,2
"Lolium_perenne","NN67",1,6
"Lolium_perenne","NN68",1,1
"Lolium_perenne","NN69",1,11
"Lolium_perenne","NN71",1,6
"Lolium_perenne","NN72",1,5
"Lolium_perenne","NN73",1,3
"Lolium_perenne","NN74",1,10
"Lolium_perenne","NN75",1,8
"Lolium_perenne","NN76",1,10
"Lolium_perenne","NN79",1,7
"Lolium_perenne","NN81",1,17
"Lolium_perenne","NN82",1,5
"Lolium_perenne","NN84",1,6
"Lolium_perenne","NN86",1,12
"Lolium_perenne","NN88",1,1
"Lolium_perenne","NN89",1,2
"Lolium_perenne","NN90",1,13
"Lolium_perenne","NN91",1,12
"Lolium_perenne","NN92",1,5
"Lolium_perenne","NN93",1,5
"Lolium_perenne","NN95",1,12
"Lolium_perenne","NN96",1,7
"Lolium_perenne","NO00",1,14
"Lolium_perenne","NO01",1,13
"Lolium_perenne","NO02",1,12
"Lolium_perenne","NO04",1,16
"Lolium_perenne","NO06",1,9
"Lolium_perenne","NO07",1,2
"Lolium_perenne","NO08",1,2
"Lolium_perenne","NO11",1,17
"Lolium_perenne","NO12",1,17
"Lolium_perenne","NO13",1,13
"Lolium_perenne","NO14",1,15
"Lolium_perenne","NO15",1,9
"Lolium_perenne","NO22",1,9
"Lolium_perenne","NO23",1,10
"Lolium_perenne","NO24",1,11
"Lolium_perenne","NO25",1,9
"Lolium_perenne","NO29",1,5
"Lolium_perenne","NO33",1,15
"Lolium_perenne","NO35",1,8
"Lolium_perenne","NO36",1,7
"Lolium_perenne","NO41",1,11
"Lolium_perenne","NO42",1,13
"Lolium_perenne","NO43",1,11
"Lolium_perenne","NO45",1,8
"Lolium_perenne","NO46",1,6
"Lolium_perenne","NO47",1,3
"Lolium_perenne","NO51",1,8
"Lolium_perenne","NO53",1,9
"Lolium_perenne","NO55",1,8
"Lolium_perenne","NO60",1,2
"Lolium_perenne","NO61",1,1
"Lolium_perenne","NO63",1,3
"Lolium_perenne","NO64",1,8
"Lolium_perenne","NO65",1,10
"Lolium_perenne","NO66",1,12
"Lolium_perenne","NO75",1,6
"Lolium_perenne","NO76",1,13
"Lolium_perenne","NR16",1,1
"Lolium_perenne","NR24",1,5
"Lolium_perenne","NR25",1,7
"Lolium_perenne","NR26",1,12
"Lolium_perenne","NR27",1,6
"Lolium_perenne","NR34",1,9
"Lolium_perenne","NR35",1,10
"Lolium_perenne","NR36",1,11
"Lolium_perenne","NR39",1,11
"Lolium_perenne","NR44",1,3
"Lolium_perenne","NR45",1,6
"Lolium_perenne","NR64",1,10
"Lolium_perenne","NR65",1,4
"Lolium_perenne","NR72",1,9
"Lolium_perenne","NR73",1,5
"Lolium_perenne","NR75",1,8
"Lolium_perenne","NR78",1,8
"Lolium_perenne","NR79",1,6
"Lolium_perenne","NR82",1,2
"Lolium_perenne","NR83",1,8
"Lolium_perenne","NR84",1,7
"Lolium_perenne","NR85",1,7
"Lolium_perenne","NR92",1,16
"Lolium_perenne","NR93",1,8
"Lolium_perenne","NR94",1,4
"Lolium_perenne","NR95",1,6
"Lolium_perenne","NR96",1,7
"Lolium_perenne","NS02",1,13
"Lolium_perenne","NS03",1,11
"Lolium_perenne","NS05",1,11
"Lolium_perenne","NS06",1,23
"Lolium_perenne","NS08",1,2
"Lolium_perenne","NS09",1,4
"Lolium_perenne","NS15",1,16
"Lolium_perenne","NS16",1,11
"Lolium_perenne","NS17",1,5
"Lolium_perenne","NS18",1,7
"Lolium_perenne","NS19",1,3
"Lolium_perenne","NS21",1,5
"Lolium_perenne","NS27",1,19
"Lolium_perenne","NS28",1,19
"Lolium_perenne","NS29",1,6
"Lolium_perenne","NS30",1,7
"Lolium_perenne","NS35",1,19
"Lolium_perenne","NS36",1,23
"Lolium_perenne","NS37",1,21
"Lolium_perenne","NS38",1,22
"Lolium_perenne","NS39",1,11
"Lolium_perenne","NS45",1,20
"Lolium_perenne","NS46",1,25
"Lolium_perenne","NS47",1,19
"Lolium_perenne","NS48",1,18
"Lolium_perenne","NS52",1,7
"Lolium_perenne","NS54",1,9
"Lolium_perenne","NS55",1,24
"Lolium_perenne","NS56",1,25
"Lolium_perenne","NS57",1,22
"Lolium_perenne","NS61",1,7
"Lolium_perenne","NS65",1,23
"Lolium_perenne","NS66",1,25
"Lolium_perenne","NS67",1,24
"Lolium_perenne","NS76",1,14
"Lolium_perenne","NS78",1,12
"Lolium_perenne","NS80",1,6
"Lolium_perenne","NS83",1,9
"Lolium_perenne","NS89",1,24
"Lolium_perenne","NS93",1,12
"Lolium_perenne","NS96",1,25
"Lolium_perenne","NS97",1,25
"Lolium_perenne","NS99",1,23
"Lolium_perenne","NT02",1,6
"Lolium_perenne","NT03",1,16
"Lolium_perenne","NT04",1,14
"Lolium_perenne","NT05",1,13
"Lolium_perenne","NT06",1,24
"Lolium_perenne","NT07",1,25
"Lolium_perenne","NT09",1,13
"Lolium_perenne","NT11",1,5
"Lolium_perenne","NT12",1,8
"Lolium_perenne","NT13",1,14
"Lolium_perenne","NT14",1,16
"Lolium_perenne","NT15",1,15
"Lolium_perenne","NT16",1,21
"Lolium_perenne","NT17",1,24
"Lolium_perenne","NT19",1,12
"Lolium_perenne","NT23",1,18
"Lolium_perenne","NT24",1,16
"Lolium_perenne","NT25",1,24
"Lolium_perenne","NT26",1,24
"Lolium_perenne","NT27",1,20
"Lolium_perenne","NT33",1,12
"Lolium_perenne","NT34",1,7
"Lolium_perenne","NT35",1,24
"Lolium_perenne","NT36",1,25
"Lolium_perenne","NT37",1,12
"Lolium_perenne","NT42",1,12
"Lolium_perenne","NT44",1,21
"Lolium_perenne","NT45",1,21
"Lolium_perenne","NT46",1,25
"Lolium_perenne","NT47",1,22
"Lolium_perenne","NT48",1,6
"Lolium_perenne","NT50",1,10
"Lolium_perenne","NT51",1,11
"Lolium_perenne","NT52",1,22
"Lolium_perenne","NT53",1,24
"Lolium_perenne","NT54",1,16
"Lolium_perenne","NT56",1,20
"Lolium_perenne","NT57",1,25
"Lolium_perenne","NT58",1,17
"Lolium_perenne","NT62",1,14
"Lolium_perenne","NT63",1,17
"Lolium_perenne","NT64",1,12
"Lolium_perenne","NT66",1,15
"Lolium_perenne","NT67",1,24
"Lolium_perenne","NT68",1,5
"Lolium_perenne","NT69",1,1
"Lolium_perenne","NT73",1,21
"Lolium_perenne","NT74",1,14
"Lolium_perenne","NT75",1,12
"Lolium_perenne","NT77",1,15
"Lolium_perenne","NT80",1,16
"Lolium_perenne","NT83",1,18
"Lolium_perenne","NT84",1,17
"Lolium_perenne","NT85",1,12
"Lolium_perenne","NT86",1,13
"Lolium_perenne","NT87",1,4
"Lolium_perenne","NT90",1,18
"Lolium_perenne","NT92",1,13
"Lolium_perenne","NT93",1,23
"Lolium_perenne","NT94",1,15
"Lolium_perenne","NT95",1,16
"Lolium_perenne","NT96",1,12
"Lolium_perenne","NU01",1,19
"Lolium_perenne","NU02",1,19
"Lolium_perenne","NU03",1,19
"Lolium_perenne","NU10",1,16
"Lolium_perenne","NU11",1,18
"Lolium_perenne","NU13",1,16
"Lolium_perenne","NU14",1,3
"Lolium_perenne","NU20",1,17
"Lolium_perenne","NU21",1,17
"Lolium_perenne","NU22",1,10
"Lolium_perenne","NU23",1,4
"Lolium_perenne","NW97",1,2
"Lolium_perenne","NX05",1,5
"Lolium_perenne","NX06",1,12
"Lolium_perenne","NX08",1,5
"Lolium_perenne","NX25",1,8
"Lolium_perenne","NX33",1,2
"Lolium_perenne","NX45",1,13
"Lolium_perenne","NX48",1,1
"Lolium_perenne","NX49",1,1
"Lolium_perenne","NX54",1,3
"Lolium_perenne","NX55",1,19
"Lolium_perenne","NX56",1,4
"Lolium_perenne","NX59",1,11
"Lolium_perenne","NX64",1,14
"Lolium_perenne","NX66",1,12
"Lolium_perenne","NX74",1,16
"Lolium_perenne","NX76",1,13
"Lolium_perenne","NX84",1,2
"Lolium_perenne","NX85",1,16
"Lolium_perenne","NX90",1,2
"Lolium_perenne","NX91",1,13
"Lolium_perenne","NX92",1,5
"Lolium_perenne","NX93",1,1
"Lolium_perenne","NY00",1,23
"Lolium_perenne","NY01",1,23
"Lolium_perenne","NY02",1,25
"Lolium_perenne","NY03",1,21
"Lolium_perenne","NY04",1,6
"Lolium_perenne","NY05",1,1
"Lolium_perenne","NY06",1,8
"Lolium_perenne","NY08",1,9
"Lolium_perenne","NY10",1,19
"Lolium_perenne","NY11",1,11
"Lolium_perenne","NY12",1,22
"Lolium_perenne","NY13",1,25
"Lolium_perenne","NY14",1,25
"Lolium_perenne","NY15",1,21
"Lolium_perenne","NY16",1,11
"Lolium_perenne","NY20",1,14
"Lolium_perenne","NY21",1,15
"Lolium_perenne","NY22",1,22
"Lolium_perenne","NY23",1,23
"Lolium_perenne","NY24",1,25
"Lolium_perenne","NY25",1,25
"Lolium_perenne","NY26",1,10
"Lolium_perenne","NY30",1,23
"Lolium_perenne","NY31",1,16
"Lolium_perenne","NY32",1,19
"Lolium_perenne","NY33",1,21
"Lolium_perenne","NY34",1,25
"Lolium_perenne","NY35",1,25
"Lolium_perenne","NY36",1,23
"Lolium_perenne","NY37",1,13
"Lolium_perenne","NY40",1,23
"Lolium_perenne","NY41",1,16
"Lolium_perenne","NY42",1,25
"Lolium_perenne","NY43",1,25
"Lolium_perenne","NY44",1,25
"Lolium_perenne","NY45",1,25
"Lolium_perenne","NY46",1,25
"Lolium_perenne","NY47",1,23
"Lolium_perenne","NY48",1,6
"Lolium_perenne","NY50",1,18
"Lolium_perenne","NY51",1,24
"Lolium_perenne","NY52",1,25
"Lolium_perenne","NY53",1,25
"Lolium_perenne","NY54",1,25
"Lolium_perenne","NY55",1,23
"Lolium_perenne","NY56",1,25
"Lolium_perenne","NY57",1,23
"Lolium_perenne","NY58",1,6
"Lolium_perenne","NY60",1,21
"Lolium_perenne","NY61",1,25
"Lolium_perenne","NY62",1,25
"Lolium_perenne","NY63",1,17
"Lolium_perenne","NY64",1,16
"Lolium_perenne","NY65",1,14
"Lolium_perenne","NY66",1,21
"Lolium_perenne","NY67",1,18
"Lolium_perenne","NY70",1,24
"Lolium_perenne","NY71",1,24
"Lolium_perenne","NY72",1,12
"Lolium_perenne","NY73",1,11
"Lolium_perenne","NY74",1,22
"Lolium_perenne","NY75",1,15
"Lolium_perenne","NY76",1,19
"Lolium_perenne","NY78",1,16
"Lolium_perenne","NY80",1,13
"Lolium_perenne","NY81",1,15
"Lolium_perenne","NY82",1,7
"Lolium_perenne","NY83",1,15
"Lolium_perenne","NY84",1,19
"Lolium_perenne","NY85",1,18
"Lolium_perenne","NY86",1,13
"Lolium_perenne","NY87",1,17
"Lolium_perenne","NY88",1,13
"Lolium_perenne","NY90",1,4
"Lolium_perenne","NY92",1,21
"Lolium_perenne","NY93",1,13
"Lolium_perenne","NY94",1,16
"Lolium_perenne","NY95",1,21
"Lolium_perenne","NY99",1,9
"Lolium_perenne","NZ00",1,12
"Lolium_perenne","NZ01",1,22
"Lolium_perenne","NZ02",1,22
"Lolium_perenne","NZ03",1,21
"Lolium_perenne","NZ04",1,19
"Lolium_perenne","NZ05",1,16
"Lolium_perenne","NZ06",1,20
"Lolium_perenne","NZ08",1,13
"Lolium_perenne","NZ10",1,18
"Lolium_perenne","NZ11",1,15
"Lolium_perenne","NZ12",1,25
"Lolium_perenne","NZ13",1,25
"Lolium_perenne","NZ14",1,25
"Lolium_perenne","NZ15",1,25
"Lolium_perenne","NZ16",1,22
"Lolium_perenne","NZ17",1,16
"Lolium_perenne","NZ18",1,15
"Lolium_perenne","NZ20",1,15
"Lolium_perenne","NZ21",1,21
"Lolium_perenne","NZ22",1,25
"Lolium_perenne","NZ23",1,25
"Lolium_perenne","NZ24",1,24
"Lolium_perenne","NZ25",1,25
"Lolium_perenne","NZ26",1,22
"Lolium_perenne","NZ27",1,17
"Lolium_perenne","NZ28",1,21
"Lolium_perenne","NZ29",1,14
"Lolium_perenne","NZ30",1,20
"Lolium_perenne","NZ31",1,25
"Lolium_perenne","NZ32",1,25
"Lolium_perenne","NZ33",1,25
"Lolium_perenne","NZ34",1,25
"Lolium_perenne","NZ35",1,25
"Lolium_perenne","NZ36",1,24
"Lolium_perenne","NZ37",1,12
"Lolium_perenne","NZ40",1,22
"Lolium_perenne","NZ41",1,25
"Lolium_perenne","NZ42",1,24
"Lolium_perenne","NZ43",1,22
"Lolium_perenne","NZ44",1,15
"Lolium_perenne","NZ45",1,6
"Lolium_perenne","NZ46",1,3
"Lolium_perenne","NZ50",1,24
"Lolium_perenne","NZ51",1,25
"Lolium_perenne","NZ52",1,21
"Lolium_perenne","NZ53",1,6
"Lolium_perenne","NZ60",1,20
"Lolium_perenne","NZ61",1,25
"Lolium_perenne","NZ70",1,22
"Lolium_perenne","NZ71",1,24
"Lolium_perenne","NZ80",1,25
"Lolium_perenne","NZ81",1,13
"Lolium_perenne","NZ90",1,18
"Lolium_perenne","NZ91",1,2
"Lolium_perenne","O03",1,9
"Lolium_perenne","O13",1,17
"Lolium_perenne","O14",1,8
"Lolium_perenne","O19",1,4
"Lolium_perenne","O23",1,6
"Lolium_perenne","O24",1,9
"Lolium_perenne","Q62",1,1
"Lolium_perenne","R07",1,9
"Lolium_perenne","R25",1,9
"Lolium_perenne","R29",1,17
"Lolium_perenne","R39",1,15
"Lolium_perenne","R55",1,16
